gene_id	CHROM	POS	STRAND	gene_name	gene_locus	reg_locus	promoter
ENSG00000185900	chr8	42948660	+	POMK	chr8:42948658-42978577	chr8:42912294-42990597	chr8:42943660-42949659
ENSG00000165102	chr8	42995597	+	HGSNAT	chr8:42995556-43057998	chr8:42949659-43996596	chr8:42990597-42996596
ENSG00000164808	chr8	48173166	+	SPIDR	chr8:48173167-48648868	chr8:47168166-48650649	chr8:48168166-48174165
ENSG00000221869	chr8	48651648	-	CEBPD	chr8:48649471-48651648	chr8:48174165-48868495	chr8:48650649-48656648
ENSG00000104738	chr8	48873495	+	MCM4	chr8:48872745-48890720	chr8:48656648-48874494	chr8:48868495-48874494
ENSG00000253729	chr8	48872743	-	PRKDC	chr8:48685669-48872743	chr8:48871744-48915959	chr8:48871744-48877743
ENSG00000169139	chr8	48920959	+	UBE2V2	chr8:48920960-48977268	chr8:48877743-49646792	chr8:48915959-48921958
ENSG00000034239	chr8	49647791	-	EFCAB1	chr8:49623348-49647870	chr8:48921958-49833300	chr8:49646792-49652791
ENSG00000019549	chr8	49834299	-	SNAI2	chr8:49830249-49834299	chr8:49652791-49979912	chr8:49833300-49839299
ENSG00000168333	chr8	49984912	+	C8orf22	chr8:49966870-49988649	chr8:49839299-50819232	chr8:49979912-49985911
ENSG00000147481	chr8	50824232	+	SNTG1	chr8:50822349-51706678	chr8:49985911-51825231	chr8:50819232-50825231
ENSG00000147485	chr8	52722005	-	PXDNL	chr8:52232138-52722005	chr8:51721006-52810659	chr8:52721006-52727005
ENSG00000168300	chr8	52811658	-	PCMTD1	chr8:52730140-52811735	chr8:52727005-53321304	chr8:52810659-52816658
ENSG00000147488	chr8	53322303	-	ST18	chr8:53023399-53373519	chr8:52816658-53477068	chr8:53321304-53327303
ENSG00000196711	chr8	53478067	-	FAM150A	chr8:53446597-53478067	chr8:53327303-53625993	chr8:53477068-53483067
ENSG00000023287	chr8	53626992	-	RB1CC1	chr8:53535016-53658403	chr8:53483067-53845990	chr8:53625993-53631992
ENSG00000183729	chr8	53850990	+	NPBWR1	chr8:53850991-53853677	chr8:53631992-54163258	chr8:53845990-53851989
ENSG00000082556	chr8	54164257	-	OPRK1	chr8:54138284-54164257	chr8:53851989-54754823	chr8:54163258-54169257
ENSG00000047249	chr8	54755822	-	ATP6V1H	chr8:54628117-54756118	chr8:54169257-54760822	chr8:54754823-54760822
ENSG00000147509	chr8	54764367	+	RGS20	chr8:54764368-54871863	chr8:54759367-54934090	chr8:54759367-54765366
ENSG00000187735	chr8	54935089	-	TCEA1	chr8:54879112-54935089	chr8:54765366-55013578	chr8:54934090-54940089
ENSG00000120992	chr8	55014577	-	LYPLA1	chr8:54958938-55014577	chr8:54940089-55042769	chr8:55013578-55019577
ENSG00000137547	chr8	55047769	+	MRPL15	chr8:55047770-55060461	chr8:55019577-55365494	chr8:55042769-55048768
ENSG00000164736	chr8	55370494	+	SOX17	chr8:55370495-55373448	chr8:55048768-55523626	chr8:55365494-55371493
ENSG00000104237	chr8	55528626	+	RP1	chr8:55528627-55543394	chr8:55371493-56009948	chr8:55523626-55529625
ENSG00000206579	chr8	56014948	+	XKR4	chr8:56014949-56454613	chr8:55529625-56680700	chr8:56009948-56015947
ENSG00000137574	chr8	56685700	+	TGS1	chr8:56685701-56738007	chr8:56015947-56686699	chr8:56680700-56686699
ENSG00000167904	chr8	56685966	-	TMEM68	chr8:56608983-56685966	chr8:56684967-56787371	chr8:56684967-56690966
ENSG00000254087	chr8	56792371	+	LYN	chr8:56792372-56923940	chr8:56690966-56986069	chr8:56787371-56793370
ENSG00000008988	chr8	56987068	-	RPS20	chr8:56979854-56987069	chr8:56793370-57025542	chr8:56986069-56992068
ENSG00000172680	chr8	57026541	-	MOS	chr8:57025501-57026541	chr8:56992068-57119314	chr8:57025542-57031541
ENSG00000170791	chr8	57124314	+	CHCHD7	chr8:57124245-57131357	chr8:57031541-57125313	chr8:57119314-57125313
ENSG00000181690	chr8	57123838	-	PLAG1	chr8:57073463-57123883	chr8:57122839-57232242	chr8:57122839-57128838
ENSG00000170786	chr8	57233241	-	SDR16C5	chr8:57212569-57233335	chr8:57128838-57357590	chr8:57232242-57238241
ENSG00000181195	chr8	57358589	-	PENK	chr8:57349233-57359293	chr8:57238241-57905404	chr8:57357590-57363589
ENSG00000104331	chr8	57906403	-	IMPAD1	chr8:57870492-57906403	chr8:57363589-58902112	chr8:57905404-57911403
ENSG00000169122	chr8	58907112	+	FAM110B	chr8:58907068-59116838	chr8:57911403-59318822	chr8:58902112-58908111
ENSG00000215114	chr8	59323822	+	UBXN2B	chr8:59323823-59364060	chr8:58908111-59411796	chr8:59318822-59324821
ENSG00000167910	chr8	59412795	-	CYP7A1	chr8:59402737-59412795	chr8:59324821-59460727	chr8:59411796-59417795
ENSG00000137575	chr8	59465727	+	SDCBP	chr8:59465483-59495419	chr8:59417795-59571094	chr8:59460727-59466726
ENSG00000035681	chr8	59572093	-	NSMAF	chr8:59496063-59572403	chr8:59466726-60030768	chr8:59571094-59577093
ENSG00000198846	chr8	60031767	-	TOX	chr8:59717977-60031767	chr8:59577093-61036767	chr8:60030768-60036767
ENSG00000178538	chr8	61193971	-	CA8	chr8:61099906-61193971	chr8:60192972-61424415	chr8:61192972-61198971
ENSG00000104388	chr8	61429415	+	RAB2A	chr8:61429416-61536186	chr8:61198971-61586336	chr8:61424415-61430414
ENSG00000171316	chr8	61591336	+	CHD7	chr8:61591337-61779465	chr8:61430414-62195513	chr8:61586336-61592335
ENSG00000177182	chr8	62200513	+	CLVS1	chr8:61969717-62414204	chr8:61592335-62626119	chr8:62195513-62201512
ENSG00000198363	chr8	62627118	-	ASPH	chr8:62413116-62627155	chr8:62201512-63156500	chr8:62626119-62632118
ENSG00000185942	chr8	63161500	+	NKAIN3	chr8:63161150-63912211	chr8:62632118-63950731	chr8:63156500-63162499
ENSG00000137563	chr8	63951730	-	GGH	chr8:63927638-63951730	chr8:63162499-63997613	chr8:63950731-63956730
ENSG00000137561	chr8	63998612	-	TTPA	chr8:63961112-63998612	chr8:63956730-64076120	chr8:63997613-64003612
ENSG00000185728	chr8	64081120	+	YTHDF3	chr8:64081112-64125346	chr8:64003612-65082119	chr8:64076120-64082119
ENSG00000180828	chr8	65492813	+	BHLHE22	chr8:65492814-65496181	chr8:64487813-65710319	chr8:65487813-65493812
ENSG00000172817	chr8	65711318	-	CYP7B1	chr8:65500320-65711318	chr8:65493812-66545443	chr8:65710319-65716318
ENSG00000104442	chr8	66546442	-	ARMC1	chr8:66514694-66546442	chr8:65716318-66551973	chr8:66545443-66551442
ENSG00000066855	chr8	66556973	+	MTFR1	chr8:66556969-66683496	chr8:66551442-66753188	chr8:66551973-66557972
ENSG00000205268	chr8	66754187	-	PDE7A	chr8:66629745-66754557	chr8:66557972-66928794	chr8:66753188-66759187
ENSG00000147570	chr8	66933794	+	DNAJC5B	chr8:66933795-67012751	chr8:66759187-67034130	chr8:66928794-66934793
ENSG00000147573	chr8	67039130	+	TRIM55	chr8:67039131-67087720	chr8:66934793-67089961	chr8:67034130-67040129
ENSG00000147571	chr8	67090960	-	CRH	chr8:67088620-67090960	chr8:67040129-67336262	chr8:67089961-67095960
ENSG00000179041	chr8	67341262	+	RRS1	chr8:67341263-67342966	chr8:67095960-67342261	chr8:67336262-67342261
ENSG00000147576	chr8	67344720	+	ADHFE1	chr8:67342420-67383836	chr8:67339720-67524485	chr8:67339720-67345719
ENSG00000185697	chr8	67525484	-	MYBL1	chr8:67474410-67526482	chr8:67345719-67574852	chr8:67524485-67530484
ENSG00000213865	chr8	67579852	+	C8orf44	chr8:67579850-67597799	chr8:67530484-67580851	chr8:67574852-67580851
ENSG00000175073	chr8	67579452	-	VCPIP1	chr8:67540722-67579452	chr8:67578453-67682461	chr8:67578453-67584452
ENSG00000104205	chr8	67687461	+	SGK3	chr8:67624653-67774257	chr8:67584452-67777983	chr8:67682461-67688460
ENSG00000178460	chr8	67782983	+	MCMDC2	chr8:67782984-67834283	chr8:67688460-67873826	chr8:67777983-67783982
ENSG00000261787	chr8	67874825	-	TCF24	chr8:67858736-67874825	chr8:67783982-67939787	chr8:67873826-67879825
ENSG00000178125	chr8	67940786	-	PPP1R42	chr8:67876334-67968839	chr8:67879825-67971602	chr8:67939787-67945786
ENSG00000104218	chr8	67976602	+	CSPP1	chr8:67974661-68108498	chr8:67945786-67977601	chr8:67971602-67977601
ENSG00000121022	chr8	67974552	-	COPS5	chr8:67955314-67996018	chr8:67973553-68254913	chr8:67973553-67979552
ENSG00000066777	chr8	68255912	-	ARFGEF1	chr8:68085747-68255912	chr8:67979552-68657581	chr8:68254913-68260912
ENSG00000165078	chr8	68658580	-	CPA6	chr8:68334360-68658620	chr8:68260912-68859352	chr8:68657581-68663580
ENSG00000046889	chr8	68864352	+	PREX2	chr8:68864353-69149265	chr8:68663580-69865351	chr8:68859352-68865351
ENSG00000137573	chr8	70378858	+	SULF1	chr8:70378859-70573150	chr8:69373858-70746300	chr8:70373858-70379857
ENSG00000137571	chr8	70747299	-	SLCO5A1	chr8:70579282-70747299	chr8:70379857-70982563	chr8:70746300-70752299
ENSG00000147596	chr8	70983562	-	PRDM14	chr8:70963886-70983928	chr8:70752299-71315041	chr8:70982563-70988562
ENSG00000140396	chr8	71316040	-	NCOA2	chr8:71021997-71316040	chr8:70988562-71519605	chr8:71315041-71321040
ENSG00000067167	chr8	71520604	-	TRAM1	chr8:71485677-71520622	chr8:71321040-71576599	chr8:71519605-71525604
ENSG00000221947	chr8	71581599	+	XKR9	chr8:71581600-71702606	chr8:71525604-71582598	chr8:71576599-71582598
ENSG00000147592	chr8	71581392	-	LACTB2	chr8:71547553-71581409	chr8:71580393-72273468	chr8:71580393-71586392
ENSG00000104313	chr8	72274467	-	EYA1	chr8:72109668-72274467	chr8:71586392-72755704	chr8:72273468-72279467
ENSG00000178860	chr8	72756703	-	MSC	chr8:72753784-72756703	chr8:72279467-72986853	chr8:72755704-72761703
ENSG00000104321	chr8	72987852	-	TRPA1	chr8:72932152-72987852	chr8:72761703-73444625	chr8:72986853-72992852
ENSG00000182674	chr8	73449625	+	KCNB2	chr8:73449626-73850584	chr8:72992852-73916098	chr8:73444625-73450624
ENSG00000147601	chr8	73921098	+	TERF1	chr8:73921099-73960357	chr8:73450624-74004508	chr8:73916098-73922097
ENSG00000164764	chr8	74005507	-	SBSPON	chr8:73976775-74036323	chr8:73922097-74201846	chr8:74004508-74010507
ENSG00000121039	chr8	74206846	+	RDH10	chr8:74206847-74237516	chr8:74010507-74207845	chr8:74201846-74207845
ENSG00000147604	chr8	74206133	-	RPL7	chr8:74202506-74208024	chr8:74205134-74658173	chr8:74205134-74211133
ENSG00000040341	chr8	74659172	-	STAU2	chr8:74332604-74659943	chr8:74211133-74790090	chr8:74658173-74664172
ENSG00000258677	chr8	74791089	-	RP11-463D19.2	chr8:74600926-74791089	chr8:74664172-74796089	chr8:74790090-74796089
ENSG00000104343	chr8	74791144	-	UBE2W	chr8:74692332-74791145	chr8:74790145-74883443	chr8:74790145-74796144
ENSG00000175606	chr8	74888443	+	TMEM70	chr8:74884672-74895018	chr8:74796144-74889442	chr8:74883443-74889442
ENSG00000154582	chr8	74884522	-	TCEB1	chr8:74851404-74884522	chr8:74883523-74898586	chr8:74883523-74889522
ENSG00000154589	chr8	74903586	+	LY96	chr8:74903587-74941322	chr8:74889522-75232564	chr8:74898586-74904585
ENSG00000104369	chr8	75233563	-	JPH1	chr8:75146935-75233563	chr8:74904585-75257616	chr8:75232564-75238563
ENSG00000104381	chr8	75262616	+	GDAP1	chr8:75233365-75401107	chr8:75238563-75731771	chr8:75257616-75263615
ENSG00000137558	chr8	75736771	+	PI15	chr8:75736772-75767264	chr8:75263615-75891749	chr8:75731771-75737770
ENSG00000121005	chr8	75896749	+	CRISPLD1	chr8:75896750-75946793	chr8:75737770-76447103	chr8:75891749-75897748
ENSG00000164749	chr8	76452103	+	HNF4G	chr8:76320149-76479078	chr8:75897748-77453102	chr8:76447103-76453102
ENSG00000091656	chr8	77593453	+	ZFHX4	chr8:77593454-77779521	chr8:76588453-77912281	chr8:77588453-77594452
ENSG00000164751	chr8	77913280	-	PEX2	chr8:77892494-77913280	chr8:77594452-78918280	chr8:77912281-77918280
ENSG00000171033	chr8	79428373	+	PKIA	chr8:79428374-79517502	chr8:78423373-79573281	chr8:79423373-79429372
ENSG00000104427	chr8	79578281	+	ZC2HC1A	chr8:79578282-79632000	chr8:79429372-79716759	chr8:79573281-79579280
ENSG00000104432	chr8	79717758	-	IL7	chr8:79587978-79717758	chr8:79579280-80518386	chr8:79716759-79722758
ENSG00000104435	chr8	80523386	+	STMN2	chr8:80523049-80578410	chr8:79722758-80679093	chr8:80518386-80524385
ENSG00000164683	chr8	80680092	-	HEY1	chr8:80676245-80680098	chr8:80524385-80941507	chr8:80679093-80685092
ENSG00000147586	chr8	80942506	-	MRPS28	chr8:80830952-80942524	chr8:80685092-80992052	chr8:80941507-80947506
ENSG00000076554	chr8	80993051	-	TPD52	chr8:80870571-81143467	chr8:80947506-81392901	chr8:80992052-80998051
ENSG00000205189	chr8	81397901	+	ZBTB10	chr8:81397854-81438500	chr8:80998051-81786017	chr8:81392901-81398900
ENSG00000164684	chr8	81787016	-	ZNF704	chr8:81540686-81787016	chr8:81398900-82023304	chr8:81786017-81792016
ENSG00000076641	chr8	82024303	-	PAG1	chr8:81880045-82024303	chr8:81792016-82187597	chr8:82023304-82029303
ENSG00000164687	chr8	82192597	+	FABP5	chr8:82192598-82197012	chr8:82029303-82358759	chr8:82187597-82193596
ENSG00000147588	chr8	82359758	-	PMP2	chr8:82352561-82359758	chr8:82193596-82372815	chr8:82358759-82364758
ENSG00000205186	chr8	82373814	-	FABP9	chr8:82370576-82373814	chr8:82364758-82394499	chr8:82372815-82378814
ENSG00000170323	chr8	82395498	-	FABP4	chr8:82390654-82395498	chr8:82378814-82442614	chr8:82394499-82400498
ENSG00000197416	chr8	82443613	-	FABP12	chr8:82437216-82443613	chr8:82400498-82597519	chr8:82442614-82448613
ENSG00000133731	chr8	82598518	-	IMPA1	chr8:82570196-82598928	chr8:82448613-82607410	chr8:82597519-82603518
ENSG00000253598	chr8	82608409	-	SLC10A5	chr8:82605842-82608409	chr8:82603518-82632536	chr8:82607410-82613409
ENSG00000104231	chr8	82633535	-	ZFAND1	chr8:82613569-82645138	chr8:82613409-82639668	chr8:82632536-82638535
ENSG00000164695	chr8	82644668	+	CHMP4C	chr8:82644669-82671750	chr8:82638535-82753522	chr8:82639668-82645667
ENSG00000104497	chr8	82754521	-	SNX16	chr8:82711816-82755101	chr8:82645667-83759521	chr8:82753522-82759521
ENSG00000184672	chr8	85097109	+	RALYL	chr8:85095022-85834079	chr8:84092109-86014381	chr8:85092109-85098108
ENSG00000133739	chr8	86019381	+	LRRCC1	chr8:86019382-86058311	chr8:85098108-86084621	chr8:86014381-86020380
ENSG00000133740	chr8	86089621	+	E2F5	chr8:86089460-86129387	chr8:86020380-86152755	chr8:86084621-86090620
ENSG00000185015	chr8	86157755	+	CA13	chr8:86132816-86196302	chr8:86090620-86290244	chr8:86152755-86158754
ENSG00000133742	chr8	86291243	-	CA1	chr8:86239837-86291243	chr8:86158754-86346055	chr8:86290244-86296243
ENSG00000164879	chr8	86351055	+	CA3	chr8:86285665-86361269	chr8:86296243-86371080	chr8:86346055-86352054
ENSG00000104267	chr8	86376080	+	CA2	chr8:86376081-86393722	chr8:86352054-86574727	chr8:86371080-86377079
ENSG00000205176	chr8	86575726	-	REXO1L1P	chr8:86568695-86575726	chr8:86377079-87080927	chr8:86574727-86580726
ENSG00000147613	chr8	87081926	-	PSKH2	chr8:87060602-87100850	chr8:86580726-87106065	chr8:87080927-87086926
ENSG00000147614	chr8	87111065	+	ATP6V0D2	chr8:86999552-87166457	chr8:87086926-87241611	chr8:87106065-87112064
ENSG00000164893	chr8	87242610	-	SLC7A13	chr8:87226281-87333375	chr8:87112064-87349966	chr8:87241611-87247610
ENSG00000123124	chr8	87354966	+	WWP1	chr8:87354967-87490649	chr8:87247610-87520010	chr8:87349966-87355965
ENSG00000176623	chr8	87521009	-	RMDN1	chr8:87480486-87526586	chr8:87355965-87526009	chr8:87520010-87526009
ENSG00000085719	chr8	87526655	+	CPNE3	chr8:87497059-87573726	chr8:87521655-87754904	chr8:87521655-87527654
ENSG00000170289	chr8	87755903	-	CNGB3	chr8:87566205-87755903	chr8:87527654-88760903	chr8:87754904-87760903
ENSG00000156103	chr8	89339717	-	MMP16	chr8:89044237-89340254	chr8:88338718-90344717	chr8:89338718-89344717
ENSG00000104312	chr8	90769974	+	RIPK2	chr8:90769975-90803291	chr8:89764974-90909761	chr8:90764974-90770973
ENSG00000164823	chr8	90914761	+	OSGIN2	chr8:90914087-90940116	chr8:90770973-90995945	chr8:90909761-90915760
ENSG00000104320	chr8	90996944	-	NBN	chr8:90945564-91015456	chr8:90915760-91008632	chr8:90995945-91001944
ENSG00000104325	chr8	91013632	+	DECR1	chr8:91013633-91064320	chr8:91001944-91094108	chr8:91008632-91014631
ENSG00000104327	chr8	91095107	-	CALB1	chr8:91070836-91107703	chr8:91014631-91657312	chr8:91094108-91100107
ENSG00000180694	chr8	91658311	-	TMEM64	chr8:91634223-91803860	chr8:91100107-91798777	chr8:91657312-91663311
ENSG00000123119	chr8	91803777	+	NECAB1	chr8:91803778-91971636	chr8:91663311-91996486	chr8:91798777-91804776
ENSG00000253250	chr8	91997485	-	C8orf88	chr8:91970865-91997485	chr8:91804776-92052293	chr8:91996486-92002485
ENSG00000155099	chr8	92053292	-	TMEM55A	chr8:92006024-92053292	chr8:92002485-92077423	chr8:92052293-92058292
ENSG00000155100	chr8	92082423	+	OTUD6B	chr8:92082424-92099323	chr8:92058292-92256534	chr8:92077423-92083422
ENSG00000147606	chr8	92261534	+	SLC26A7	chr8:92221722-92410378	chr8:92083422-93106707	chr8:92256534-92262533
ENSG00000079102	chr8	93107706	-	RUNX1T1	chr8:92967203-93115514	chr8:92262533-93977374	chr8:93106707-93112706
ENSG00000205133	chr8	93978373	-	TRIQK	chr8:93895758-94029901	chr8:93112706-94707734	chr8:93977374-93983373
ENSG00000188343	chr8	94712734	+	FAM92A1	chr8:94710789-94743755	chr8:93983373-94752246	chr8:94707734-94713733
ENSG00000183808	chr8	94753245	-	RBM12B	chr8:94741584-94753245	chr8:94713733-94762084	chr8:94752246-94758245
ENSG00000164953	chr8	94767084	+	TMEM67	chr8:94767072-94831462	chr8:94758245-94924174	chr8:94762084-94768083
ENSG00000164951	chr8	94929174	+	PDP1	chr8:94870035-94938294	chr8:94768083-95219816	chr8:94924174-94930173
ENSG00000079112	chr8	95220815	-	CDH17	chr8:95139399-95229531	chr8:94930173-95273574	chr8:95219816-95225815
ENSG00000164949	chr8	95274573	-	GEM	chr8:95261481-95274578	chr8:95225815-95448171	chr8:95273574-95279573
ENSG00000265817	chr8	95449170	-	FSBP	chr8:95390605-95449180	chr8:95279573-95486338	chr8:95448171-95454170
ENSG00000197275	chr8	95487337	-	RAD54B	chr8:95384188-95487337	chr8:95454170-95564752	chr8:95486338-95492337
ENSG00000164944	chr8	95565751	-	KIAA1429	chr8:95499921-95565757	chr8:95492337-95648356	chr8:95564752-95570751
ENSG00000104413	chr8	95653356	+	ESRP1	chr8:95653302-95719694	chr8:95570751-95727127	chr8:95648356-95654355
ENSG00000156162	chr8	95732127	+	DPY19L4	chr8:95731931-95806064	chr8:95654355-95830526	chr8:95727127-95733126
ENSG00000164941	chr8	95835526	+	INTS8	chr8:95825539-95893974	chr8:95733126-95907907	chr8:95830526-95836525
ENSG00000175305	chr8	95908906	-	CCNE2	chr8:95891998-95908906	chr8:95836525-95960640	chr8:95907907-95913906
ENSG00000164938	chr8	95961639	-	TP53INP1	chr8:95938200-95961639	chr8:95913906-96032213	chr8:95960640-95966639
ENSG00000156170	chr8	96037213	+	NDUFAF6	chr8:95907995-96128683	chr8:95966639-96141031	chr8:96032213-96038212
ENSG00000175895	chr8	96146031	+	PLEKHF2	chr8:96146032-96168912	chr8:96038212-96280430	chr8:96141031-96147030
ENSG00000156172	chr8	96281429	-	C8orf37	chr8:96257147-96281429	chr8:96147030-97172021	chr8:96280430-96286429
ENSG00000156466	chr8	97173020	-	GDF6	chr8:97154562-97173020	chr8:96286429-97246768	chr8:97172021-97178020
ENSG00000156467	chr8	97247767	-	UQCRB	chr8:97238148-97247862	chr8:97178020-97268942	chr8:97246768-97252767
ENSG00000156471	chr8	97273942	+	PTDSS1	chr8:97273943-97349223	chr8:97252767-97274941	chr8:97268942-97274941
ENSG00000156469	chr8	97273817	-	MTERFD1	chr8:97251626-97273838	chr8:97272818-97500578	chr8:97272818-97278817
ENSG00000169439	chr8	97505578	+	SDC2	chr8:97505579-97624000	chr8:97278817-97652454	chr8:97500578-97506577
ENSG00000104324	chr8	97657454	+	CPQ	chr8:97657455-98161882	chr8:97506577-98289177	chr8:97652454-97658453
ENSG00000180543	chr8	98290176	-	TSPYL5	chr8:98285717-98290176	chr8:97658453-98651406	chr8:98289177-98295176
ENSG00000147649	chr8	98656406	+	MTDH	chr8:98656407-98740998	chr8:98295176-98782284	chr8:98651406-98657405
ENSG00000104341	chr8	98787284	+	LAPTM4B	chr8:98787285-98865241	chr8:98657405-98895204	chr8:98782284-98788283
ENSG00000132561	chr8	98900204	+	MATN2	chr8:98881068-99048944	chr8:98788283-99056743	chr8:98895204-98901203
ENSG00000156482	chr8	99057742	-	RPL30	chr8:99037079-99058697	chr8:98901203-99124539	chr8:99056743-99062742
ENSG00000104356	chr8	99129539	+	POP1	chr8:99129525-99172062	chr8:99062742-99130538	chr8:99124539-99130538
ENSG00000132541	chr8	99129469	-	HRSP12	chr8:99114572-99129469	chr8:99128470-99305622	chr8:99128470-99134469
ENSG00000104361	chr8	99306621	-	NIPAL2	chr8:99202061-99306621	chr8:99134469-99434249	chr8:99305622-99311621
ENSG00000156486	chr8	99439249	+	KCNS2	chr8:99439250-99445076	chr8:99311621-99951669	chr8:99434249-99440248
ENSG00000164920	chr8	99956669	+	OSR2	chr8:99956631-99964332	chr8:99440248-99957668	chr8:99951669-99957668
ENSG00000104375	chr8	99954799	-	STK3	chr8:99413631-99955055	chr8:99953800-100020493	chr8:99953800-99959799
ENSG00000132549	chr8	100025493	+	VPS13B	chr8:100025494-100889808	chr8:99959799-100905291	chr8:100020493-100026492
ENSG00000164919	chr8	100906290	-	COX6C	chr8:100885428-100906290	chr8:100026492-101117345	chr8:100905291-100911290
ENSG00000132554	chr8	101118344	-	RGS22	chr8:100973164-101143496	chr8:100911290-101156681	chr8:101117345-101123344
ENSG00000156509	chr8	101157680	-	FBXO43	chr8:101145588-101158028	chr8:101123344-101162680	chr8:101156681-101162680
ENSG00000147669	chr8	101162811	+	POLR2K	chr8:101162812-101166230	chr8:101157811-101165655	chr8:101157811-101163810
ENSG00000104450	chr8	101170655	+	SPAG1	chr8:101170134-101271506	chr8:101163810-101314488	chr8:101165655-101171654
ENSG00000034677	chr8	101315487	-	RNF19A	chr8:101269288-101348446	chr8:101171654-101570971	chr8:101314488-101320487
ENSG00000186106	chr8	101571970	-	ANKRD46	chr8:101521980-101572012	chr8:101320487-101660894	chr8:101570971-101576970
ENSG00000174226	chr8	101661893	-	SNX31	chr8:101585116-101675643	chr8:101576970-101733941	chr8:101660894-101666893
ENSG00000070756	chr8	101734940	-	PABPC1	chr8:101698044-101735037	chr8:101666893-101964212	chr8:101733941-101739940
ENSG00000164924	chr8	101965211	-	YWHAZ	chr8:101928753-101965616	chr8:101739940-102216516	chr8:101964212-101970211
ENSG00000120963	chr8	102217515	-	ZNF706	chr8:102190106-102218421	chr8:101970211-102499659	chr8:102216516-102222515
ENSG00000083307	chr8	102504659	+	GRHL2	chr8:102504660-102681954	chr8:102222515-103136136	chr8:102499659-102505658
ENSG00000104490	chr8	103137135	-	NCALD	chr8:102698771-103137135	chr8:102505658-103250347	chr8:103136136-103142135
ENSG00000048392	chr8	103251346	-	RRM2B	chr8:103216730-103251346	chr8:103142135-103424070	chr8:103250347-103256346
ENSG00000104517	chr8	103425069	-	UBR5	chr8:103265240-103425069	chr8:103256346-103558799	chr8:103424070-103430069
ENSG00000155087	chr8	103563799	+	ODF1	chr8:103563800-103573245	chr8:103430069-103667131	chr8:103558799-103564798
ENSG00000155090	chr8	103668130	-	KLF10	chr8:103661007-103668130	chr8:103564798-103875966	chr8:103667131-103673130
ENSG00000155096	chr8	103876965	-	AZIN1	chr8:103838585-103906092	chr8:103673130-104028290	chr8:103875966-103881965
ENSG00000155097	chr8	104033290	+	ATP6V1C1	chr8:104033291-104085279	chr8:103881965-104147937	chr8:104028290-104034289
ENSG00000164929	chr8	104152937	+	BAALC	chr8:104152938-104242533	chr8:104034289-104306058	chr8:104147937-104153936
ENSG00000164930	chr8	104311058	+	FZD6	chr8:104310661-104345094	chr8:104153936-104378742	chr8:104306058-104312057
ENSG00000164932	chr8	104383742	+	CTHRC1	chr8:104383743-104395225	chr8:104312057-104421941	chr8:104378742-104384741
ENSG00000164934	chr8	104426941	+	DCAF13	chr8:104426942-104455681	chr8:104384741-104427940	chr8:104421941-104427940
ENSG00000164933	chr8	104427332	-	SLC25A32	chr8:104410863-104427417	chr8:104426333-104508114	chr8:104426333-104432332
ENSG00000176406	chr8	104513114	+	RIMS2	chr8:104512976-105268322	chr8:104432332-105347053	chr8:104508114-104514113
ENSG00000164935	chr8	105352053	+	DCSTAMP	chr8:105351315-105368917	chr8:104514113-105478282	chr8:105347053-105353052
ENSG00000147647	chr8	105479281	-	DPYS	chr8:105342552-105479281	chr8:105353052-105600235	chr8:105478282-105484281
ENSG00000147650	chr8	105601234	-	LRP12	chr8:105501459-105601252	chr8:105484281-106325919	chr8:105600235-105606234
ENSG00000169946	chr8	106330919	+	ZFPM2	chr8:106330920-106816760	chr8:105606234-107331918	chr8:106325919-106331918
ENSG00000164830	chr8	107460151	+	OXR1	chr8:107282473-107764922	chr8:106455151-107781474	chr8:107455151-107461150
ENSG00000174429	chr8	107782473	-	ABRA	chr8:107771711-107782473	chr8:107461150-108509239	chr8:107781474-107787473
ENSG00000154188	chr8	108510238	-	ANGPT1	chr8:108261721-108510283	chr8:107787473-109094877	chr8:108509239-108515238
ENSG00000147655	chr8	109095876	-	RSPO2	chr8:108911544-109095913	chr8:108515238-109259995	chr8:109094877-109100876
ENSG00000104408	chr8	109260994	-	EIF3E	chr8:109213445-109447562	chr8:109100876-109450852	chr8:109259995-109265994
ENSG00000104412	chr8	109455852	+	EMC2	chr8:109455830-109499145	chr8:109265994-109798845	chr8:109450852-109456851
ENSG00000164841	chr8	109799844	-	TMEM74	chr8:109619079-109799844	chr8:109456851-110093849	chr8:109798845-109804844
ENSG00000174417	chr8	110098849	+	TRHR	chr8:110098850-110131813	chr8:109804844-110341552	chr8:110093849-110099848
ENSG00000120533	chr8	110346552	+	ENY2	chr8:110346553-110358182	chr8:110099848-110347551	chr8:110341552-110347551
ENSG00000120526	chr8	110346614	-	NUDCD1	chr8:110253148-110346614	chr8:110345615-110369705	chr8:110345615-110351614
ENSG00000205038	chr8	110374705	+	PKHD1L1	chr8:110374706-110542559	chr8:110351614-110547405	chr8:110369705-110375704
ENSG00000147654	chr8	110552405	+	EBAG9	chr8:110551940-110578225	chr8:110375704-110703021	chr8:110547405-110553404
ENSG00000147642	chr8	110704020	-	SYBU	chr8:110586207-110704020	chr8:110553404-110987077	chr8:110703021-110709020
ENSG00000164794	chr8	110988076	-	KCNV1	chr8:110975874-110988076	chr8:110709020-111993076	chr8:110987077-110993076
ENSG00000164796	chr8	114449328	-	CSMD3	chr8:113235157-114449328	chr8:113448329-115454328	chr8:114448329-114454328
